Wall time,Step,Value
1717285789.6155748,11569,-2236.35595703125
1717285814.7815695,11579,-2001.3385009765625
1717285890.6670098,11609,-1895.33251953125
1717285972.021614,11619,-1985.72607421875
1717285996.781665,11629,-1862.6395263671875
1717286373.1903582,11779,-1648.7071533203125
1717286448.365177,11809,-2183.814697265625
1717286500.0579896,11829,-2145.931884765625
1717286525.8553503,11839,-1619.266357421875
1717286576.6265903,11859,-2145.134033203125
1717286601.887242,11869,-2206.875
1717286677.2978866,11899,-1945.542724609375
1717286753.341736,11929,-2140.461181640625
1717286779.0346146,11939,-1743.30078125
1717286803.8950639,11949,-1782.6339111328125
1717286829.2028565,11959,-1845.5064697265625
1717286879.2874238,11979,-1943.96728515625
1717286929.5460846,11999,-2076.46337890625
1717286979.4452817,12019,-2372.6220703125
1717287029.923608,12039,-1982.0694580078125
1717287055.329192,12049,-1843.1864013671875
1717287105.9123404,12069,-2564.91845703125
1717287157.8676617,12089,-2426.90576171875
1717287208.7393785,12109,-2133.485107421875
1717287234.2094922,12119,-1704.2923583984375
1717287258.9339435,12129,-2016.15380859375
1717287283.763078,12139,-2214.756103515625
1717287308.5883734,12149,-1659.3585205078125
1717287561.9180996,12249,-1788.6146240234375
1717287662.43932,12289,-2145.0908203125
1717287763.6199975,12329,-2403.136474609375
1717287788.2331667,12339,-2048.563232421875
1717287814.041974,12349,-1778.2650146484375
1717287865.047256,12369,-1765.3939208984375
1717287941.2110755,12399,-1539.1527099609375
1717288016.3782597,12429,-1999.3563232421875
1717288066.4536495,12449,-2171.02294921875
1717288116.405317,12469,-2163.13232421875
1717288141.4848993,12479,-2298.05810546875
1717288192.0739675,12499,-2305.075927734375
1717288293.1198394,12539,-2031.8209228515625
1717288318.139868,12549,-2026.7786865234375
1717288344.63295,12559,-2185.778076171875
1717288394.9143288,12579,-2395.4423828125
1717288476.4708428,12589,-2116.5537109375
1717288551.9133153,12619,-2019.0635986328125
1717288577.2054436,12629,-1875.0225830078125
1717288602.3640652,12639,-1941.51708984375
1717288627.6278884,12649,-1948.243896484375
1717288677.4083025,12669,-2104.662109375
1717288803.8979127,12719,-1791.461669921875
1717288878.9985526,12749,-2365.26806640625
1717288979.95421,12789,-2020.5220947265625
1717289005.1205344,12799,-2194.4326171875
1717289056.5161393,12819,-1890.4375
1717289158.263316,12859,-2511.897216796875
1717289209.1478326,12879,-1933.3682861328125
1717289309.821514,12919,-1928.500244140625
1717289335.727693,12929,-1956.57275390625
1717289360.8810596,12939,-1645.6351318359375
1717289386.1963472,12949,-1192.3511962890625
1717289436.5856977,12969,-1822.1221923828125
1717289511.0662386,12999,-1826.52197265625
1717289535.7645884,13009,-1982.896240234375
1717289586.5134473,13029,-2127.5546875
1717289613.0934353,13039,-2119.444091796875
1717289638.249541,13049,-1884.504150390625
1717289793.352025,13109,-1865.0533447265625
1717289845.5816133,13129,-2064.140869140625
1717289870.5952144,13139,-1881.74462890625
1717289922.428306,13159,-1921.6646728515625
1717289948.3503578,13169,-1867.27783203125
1717290025.564197,13199,-2326.954833984375
1717290050.8217049,13209,-2265.4697265625
1717290177.2448819,13259,-1973.890380859375
1717290202.6239302,13269,-1769.902587890625
1717290228.052026,13279,-1592.3848876953125
1717290304.959561,13309,-2090.072265625
1717290356.353222,13329,-1821.4263916015625
1717290382.139028,13339,-1917.7899169921875
1717290407.6089556,13349,-1572.0045166015625
1717290433.4530504,13359,-1658.4444580078125
1717290459.0272784,13369,-2530.5126953125
1717290485.3601336,13379,-1941.6177978515625
1717290635.7806623,13439,-1970.9765625
1717290762.4884582,13489,-2028.624755859375
1717290787.957582,13499,-1807.8555908203125
1717290812.816633,13509,-1845.75341796875
1717290838.628407,13519,-1704.824462890625
1717290995.0867283,13559,-2126.1357421875
1717291094.9297779,13599,-1795.699951171875
1717291145.5102644,13619,-1875.72216796875
1717291170.716047,13629,-2218.93359375
1717291273.1037955,13669,-1928.17724609375
1717291375.9140174,13709,-1986.5111083984375
1717291553.6820383,13779,-1822.48388671875
1717291603.4529033,13799,-1927.5887451171875
1717291679.3877547,13829,-1733.9879150390625
1717291730.091516,13849,-1678.492431640625
1717291755.5872843,13859,-1705.333984375
